,"STATEN ISLAND ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5667,5,WEST NEW BRIGHTON        ,04  TAX CLASS 1 CONDOS                      ,1A,230,1019, ,R3,490 CLOVE ROAD                           ,3A          ,10310,1,0,1,0,0,1990,1,R3,178000,2012-12-14 00:00:00
5668,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,152,30, ,V0,PELTON AVENUE                            ,            ,10310,0,0,0,2307,0,0,1,V0,0,2012-03-20 00:00:00
5669,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,157,193, ,V0,ELM STREET                               ,            ,10310,0,0,0,1408,0,0,1,V0,0,2012-04-17 00:00:00
5670,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,181,32, ,V0,SENECA STREET                            ,            ,10310,0,0,0,7450,0,0,1,V0,115000,2012-04-05 00:00:00
5671,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,198,42, ,V0,TAYLOR STREET                            ,            ,10310,0,0,0,21125,0,0,1,V0,0,2012-08-15 00:00:00
5672,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,198,42, ,V0,TAYLOR STREET                            ,            ,10310,0,0,0,21125,0,0,1,V0,0,2012-07-24 00:00:00
5673,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,198,42, ,V0,TAYLOR STREET                            ,            ,10310,0,0,0,21125,0,0,1,V0,0,2012-07-24 00:00:00
5674,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,198,42, ,V0,TAYLOR STREET                            ,            ,10310,0,0,0,21125,0,0,1,V0,0,2012-07-24 00:00:00
5675,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,209,70, ,V0,CAROLINE STREET                          ,            ,10310,0,0,0,4340,0,0,1,V0,65000,2012-06-07 00:00:00
5676,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,222,70, ,V0,ROE STREET                               ,            ,10310,0,0,0,5661,0,0,1,V0,0,2012-08-07 00:00:00
5677,5,WEST NEW BRIGHTON        ,05  TAX CLASS 1 VACANT LAND                 ,1B,222,70, ,V0,ROE STREET                               ,            ,10310,0,0,0,5661,0,0,1,V0,40000,2012-01-06 00:00:00
5678,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,2A,131,17, ,C3,494 CASTLETON AVENUE                     ,            ,10301,4,0,4,9021,3876,1931,2,C3,820000,2012-12-19 00:00:00
5679,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,2A,136,46, ,C3,468 HOYT AVENUE                          ,            ,10301,4,0,4,5250,3424,1920,2,C3,295000,2012-09-21 00:00:00
5680,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,2B,148,43, ,C1,509 DAVIS AVENUE                         ,7,10310,8,0,8,9100,4176,1970,2,C1,526500,2012-08-01 00:00:00
5681,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,1,209,35, ,B2,23 ELIZABETH STREET                      ,            ,10310,2,0,2,4480,2400,1930,2,C3,195500,2012-04-19 00:00:00
5682,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,1,209,35, ,B2,23 ELIZABETH STREET                      ,            ,10310,2,0,2,4480,2400,1930,2,C3,150000,2012-03-07 00:00:00
5683,5,WEST NEW BRIGHTON        ,07  RENTALS - WALKUP APARTMENTS             ,2,225,7, ,C9,290 MYRTLE AVENUE                        ,            ,10310,24,0,24,17960,19140,1973,2,C9,0,2012-05-21 00:00:00
5684,5,WEST NEW BRIGHTON        ,09  COOPS - WALKUP APARTMENTS               ,2,101,537, ,C6,"551 CASTLETON AVE, 2A                    ",            ,10301,0,0,0,0,0,1950,2,C6,85000,2012-03-15 00:00:00
5685,5,WEST NEW BRIGHTON        ,09  COOPS - WALKUP APARTMENTS               ,2,101,537, ,C6,"545 CASTLETON AVENUE, 1E                 ",            ,10301,0,0,0,0,0,1950,2,C6,100000,2012-04-05 00:00:00
5686,5,WEST NEW BRIGHTON        ,09  COOPS - WALKUP APARTMENTS               ,2,101,554, ,C6,"581 CASTLETON AVENUE, 1E                 ",            ,10301,0,0,0,0,0,1950,2,C6,137000,2012-06-06 00:00:00
5687,5,WEST NEW BRIGHTON        ,13  CONDOS - ELEVATOR APARTMENTS            ,2,230,1238, ,R4,999 FOREST AVENUE                        ,4C          ,10310,1,0,1,0,0,1988,2,R4,0,2012-10-15 00:00:00
5688,5,WEST NEW BRIGHTON        ,13  CONDOS - ELEVATOR APARTMENTS            ,2,230,1239, ,R4,999 FOREST AVENUE                        ,4D          ,10310,1,0,1,0,0,1988,2,R4,97000,2012-01-31 00:00:00
5689,5,WEST NEW BRIGHTON        ,14  RENTALS - 4-10 UNIT                     ,2A,197,129, ,S9,1151 CASTLETON AVENUE                    ,            ,10310,2,2,4,6450,4730,1931,2,S9,168011,2012-01-11 00:00:00
5690,5,WEST NEW BRIGHTON        ,21  OFFICE BUILDINGS                        ,4,134,49, ,O9,702 CASTLETON AVENUE                     ,            ,10310,0,3,3,4524,4000,1926,4,O9,0,2012-12-12 00:00:00
5691,5,WEST NEW BRIGHTON        ,21  OFFICE BUILDINGS                        ,4,134,49, ,O9,702 CASTLETON AVENUE                     ,            ,10310,0,3,3,4524,4000,1926,4,O9,590000,2012-12-12 00:00:00
5692,5,WEST NEW BRIGHTON        ,21  OFFICE BUILDINGS                        ,4,231,1, ,O8,25 MANOR ROAD                            ,            ,10310,1,2,3,10000,2690,1925,4,O8,700000,2012-02-08 00:00:00
5693,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,136,48, ,K1,461-469 FOREST AVENUE                    ,            ,10301,0,4,4,11983,4006,1984,4,K1,2600000,2012-12-18 00:00:00
5694,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,144,1, ,K1,796 CASTLETON AVENUE                     ,            ,10310,0,1,1,4140,2660,1935,4,K1,390000,2012-05-30 00:00:00
5695,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,168,1, ,K1,725 FOREST AVENUE                        ,            ,10310,0,2,2,5950,2250,1931,4,K1,0,2012-12-28 00:00:00
5696,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,168,1, ,K1,725 FOREST AVENUE                        ,            ,10310,0,2,2,5950,2250,1931,4,K1,0,2012-01-02 00:00:00
5697,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,168,1, ,K1,725 FOREST AVENUE                        ,            ,10310,0,2,2,5950,2250,1931,4,K1,0,2012-01-02 00:00:00
5698,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,213,26, ,K1,1278 CASTLETON AVENUE                    ,            ,10310,0,1,1,2200,1012,1950,4,K1,0,2012-03-14 00:00:00
5699,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,213,40, ,K1,1250 CASTLETON AVENUE                    ,            ,10310,0,1,1,4125,3163,1970,4,K1,0,2012-03-14 00:00:00
5700,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,224,18, ,K5,734 DELAFIELD AVENUE                     ,            ,10310,0,1,1,2800,2340,1940,4,K5,255000,2012-06-04 00:00:00
5701,5,WEST NEW BRIGHTON        ,22  STORE BUILDINGS                         ,4,238,1, ,K9,864 POST AVENUE                          ,            ,10310,0,1,1,8404,4178,1990,4,K9,157000,2012-01-20 00:00:00
5702,5,WEST NEW BRIGHTON        ,27  FACTORIES                               ,4,186,10, ,F9,1550 RICHMOND TERRACE                    ,            ,10310,0,1,1,2846,5985,1920,4,F9,0,2012-05-14 00:00:00
5703,5,WEST NEW BRIGHTON        ,27  FACTORIES                               ,4,207,55, ,F9,92 STATE STREET                          ,            ,10310,0,1,1,2617,2352,1960,4,F9,235000,2012-04-16 00:00:00
5704,5,WEST NEW BRIGHTON        ,29  COMMERCIAL GARAGES                      ,4,194,160, ,G9,110 RECTOR STREET                        ,            ,10310,0,1,1,8928,2655,1987,4,G9,625000,2012-11-30 00:00:00
5705,5,WEST NEW BRIGHTON        ,29  COMMERCIAL GARAGES                      ,4,213,36, ,G7,1258 CASTLETON AVENUE                    ,            ,10310,0,0,0,5000,0,0,4,G7,0,2012-03-14 00:00:00
5706,5,WEST NEW BRIGHTON        ,29  COMMERCIAL GARAGES                      ,4,224,21, ,G7,DELAFIELD AVENUE                         ,            ,10310,0,0,0,1215,0,0,4,G7,0,2012-07-10 00:00:00
5707,5,WEST NEW BRIGHTON        ,30  WAREHOUSES                              ,4,194,67, ,E3,16 RECTOR STREET                         ,            ,10310,0,1,1,2967,3091,2008,4,E3,375000,2012-09-06 00:00:00
5708,5,WEST NEW BRIGHTON        ,31  COMMERCIAL VACANT LAND                  ,4,69,110, ,V1,RICHMOND TERRACE                         ,            ,10301,0,0,0,2558,0,0,4,V1,85000,2012-08-17 00:00:00
5709,5,WEST NEW BRIGHTON        ,31  COMMERCIAL VACANT LAND                  ,4,194,29, ,V1,JEWETT AVENUE                            ,            ,0,0,0,0,5953,0,0,4,V1,125000,2012-09-04 00:00:00
5710,5,WEST NEW BRIGHTON        ,31  COMMERCIAL VACANT LAND                  ,4,194,30, ,V1,RECTOR STREET                            ,            ,0,0,0,0,1563,0,0,4,V1,0,2012-09-04 00:00:00
5711,5,WEST NEW BRIGHTON        ,31  COMMERCIAL VACANT LAND                  ,4,215,216, ,V1,DUBOIS AVENUE                            ,            ,10310,0,0,0,4157,0,0,4,V1,100000,2012-08-28 00:00:00
5712,5,WEST NEW BRIGHTON        ,31  COMMERCIAL VACANT LAND                  ,4,224,22, ,V1,DELAFIELD AVENUE                         ,            ,10310,0,0,0,5000,0,0,4,V1,0,2012-07-10 00:00:00
5713,5,WEST NEW BRIGHTON        ,36  OUTDOOR RECREATIONAL FACILITIES         ,4,97,1, ,Q9,BRIGHTON AVENUE                          ,            ,10301,0,1,1,203740,79900,1943,4,Q9,7100000,2012-10-26 00:00:00
5714,5,WEST NEW BRIGHTON        ,36  OUTDOOR RECREATIONAL FACILITIES         ,4,100,1, ,Q2,304 PROSPECT AVENUE                      ,            ,10301,0,1,1,452470,20756,1931,4,Q2,0,2012-10-26 00:00:00
5715,5,WEST NEW BRIGHTON        ,37  RELIGIOUS FACILITIES                    ,4,161,67, ,M1,947 CASTLETON AVENUE                     ,            ,10310,0,1,1,13121,4800,1931,4,M1,763311,2012-12-28 00:00:00
5716,5,WEST NEW BRIGHTON        ,38  ASYLUMS AND HOMES                       ,4,175,62, ,N2,171 MARKET STREET                        ,            ,10310,0,1,1,7627,8190,1975,4,N2,0,2012-12-21 00:00:00
5717,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,387,7, ,A1,47 VELTMAN AVENUE                        ,            ,10302,1,0,1,5625,1296,1899,1,A1,370000,2012-04-27 00:00:00
5718,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,388,28, ,A1,41 ORDELL AVENUE                         ,            ,10302,1,0,1,6250,1260,1920,1,A1,425000,2012-08-20 00:00:00
5719,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,388,66, ,A1,464 JEWETT AVENUE                        ,            ,10302,1,0,1,3737,1384,1920,1,A1,105000,2012-06-05 00:00:00
5720,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,389,18, ,A1,20 VELTMAN AVENUE                        ,            ,10302,1,0,1,2650,1216,1920,1,A1,200000,2012-10-18 00:00:00
5721,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,389,101, ,A1,79 BURNSIDE AVENUE                       ,            ,10302,1,0,1,2650,992,1920,1,A1,0,2012-07-20 00:00:00
5722,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,389,111, ,A1,57 BURNSIDE AVENUE                       ,            ,10302,1,0,1,3604,1240,1920,1,A1,375000,2012-12-05 00:00:00
5723,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,389,116, ,A1,45 BURNSIDE AVENUE                       ,            ,10302,1,0,1,3604,1240,1920,1,A1,180000,2012-06-25 00:00:00
5724,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,389,128, ,A1,31 BURNSIDE AVENUE                       ,            ,10302,1,0,1,3180,1472,1920,1,A1,385000,2012-09-14 00:00:00
5725,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,390,83, ,A1,67 ELDRIDGE AVENUE                       ,            ,10302,1,0,1,2600,1344,1920,1,A1,375000,2012-10-12 00:00:00
5726,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,391,109, ,A2,150 NORTH AVENUE                         ,            ,10314,1,0,1,4140,1960,1940,1,A2,449000,2012-12-17 00:00:00
5727,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,391,322, ,A2,41 MARIANNE STREET                       ,            ,10302,1,0,1,4600,2065,1970,1,A2,360500,2012-01-26 00:00:00
5728,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,391,381, ,A1,495 COLLEGE AVENUE                       ,            ,10314,1,0,1,3180,1248,1925,1,A1,345000,2012-02-28 00:00:00
5729,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,392,52, ,A1,11 ST ANTHONY PLACE                      ,            ,10302,1,0,1,2500,1152,1920,1,A1,277500,2012-07-16 00:00:00
5730,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,393,4, ,A1,16 ELDRIDGE AVENUE                       ,            ,10302,1,0,1,3030,1264,1920,1,A1,283000,2012-01-11 00:00:00
5731,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,403,34, ,A1,184 FISKE AVENUE                         ,            ,10314,1,0,1,3750,3110,1999,1,A1,0,2012-10-03 00:00:00
5732,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,408,9, ,A0,135 DICKIE AVENUE                        ,            ,10314,1,0,1,3240,1128,1955,1,A0,398000,2012-12-07 00:00:00
5733,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,409,1, ,A2,158 NEAL DOW AVENUE                      ,            ,10314,1,0,1,4810,1275,1955,1,A2,0,2012-08-02 00:00:00
5734,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,410,5, ,A1,153 LATHROP AVENUE                       ,            ,10314,1,0,1,2775,1474,1925,1,A1,350000,2012-02-10 00:00:00
5735,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,410,11, ,A1,163 LATHROP AVENUE                       ,            ,10314,1,0,1,5550,2130,1925,1,A1,0,2012-03-06 00:00:00
5736,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,411,26, ,A1,164 BIDWELL AVENUE                       ,            ,10314,1,0,1,3080,1108,1925,1,A1,410000,2012-08-13 00:00:00
5737,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,413,20, ,A1,425 MAINE AVENUE                         ,            ,10314,1,0,1,2240,1120,1930,1,A1,350000,2012-10-25 00:00:00
5738,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,414,8, ,A1,522 COLLEGE AVENUE                       ,            ,10302,1,0,1,3960,1240,1930,1,A1,0,2012-12-10 00:00:00
5739,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,415,7, ,A1,141 LIVERMORE AVENUE                     ,            ,10314,1,0,1,3600,1608,1925,1,A1,0,2012-11-07 00:00:00
5740,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,419,9, ,A2,173 WOOLLEY AVENUE                       ,            ,10314,1,0,1,3600,672,1950,1,A2,315000,2012-02-02 00:00:00
5741,5,WESTERLEIGH              ,01  ONE FAMILY HOMES                        ,1,424,8, ,A1,21 WATERS AVENUE                         ,            ,10314,1,0,1,3200,1220,1920,1,A1,530000,2012-11-19 00:00:00
